Year,Economy,Economy Label,UseOfIct,UseOfIct Label,LocationType,LocationType Label,Percentage,Percentage Footnote,Percentage Missing value
2005,688,"Serbia",206,"B12_igov: Proportion of businesses using the Internet for interacting with general government organizations",8,"Filter",,,"Not applicable"
2005,688,"Serbia",207,"B12_icust: Proportion of businesses using the Internet for providing customer services ",1,"Urban",,,"Not applicable"
2005,688,"Serbia",207,"B12_icust: Proportion of businesses using the Internet for providing customer services ",2,"Rural",,,"Not applicable"
2005,688,"Serbia",207,"B12_icust: Proportion of businesses using the Internet for providing customer services ",8,"Filter",,,"Not applicable"
2005,688,"Serbia",208,"B12_idel: Proportion of businesses using the Internet for delivering products online",1,"Urban",,,"Not applicable"
2005,688,"Serbia",208,"B12_idel: Proportion of businesses using the Internet for delivering products online",2,"Rural",,,"Not applicable"
2005,688,"Serbia",208,"B12_idel: Proportion of businesses using the Internet for delivering products online",8,"Filter",,,"Not applicable"
2005,688,"Serbia",209,"B12_itel: Proportion of businesses using the Internet for telephoning over the Internet/VoIP, or using videoconferencing",1,"Urban",,,"Not applicable"
2005,688,"Serbia",209,"B12_itel: Proportion of businesses using the Internet for telephoning over the Internet/VoIP, or using videoconferencing",2,"Rural",,,"Not applicable"
2005,688,"Serbia",209,"B12_itel: Proportion of businesses using the Internet for telephoning over the Internet/VoIP, or using videoconferencing",8,"Filter",,,"Not applicable"
2005,688,"Serbia",210,"B12_imess: Proportion of businesses using the Internet for instant messaging, bulletin boards",1,"Urban",,,"Not applicable"
2005,688,"Serbia",210,"B12_imess: Proportion of businesses using the Internet for instant messaging, bulletin boards",2,"Rural",,,"Not applicable"
2005,688,"Serbia",210,"B12_imess: Proportion of businesses using the Internet for instant messaging, bulletin boards",8,"Filter",,,"Not applicable"
2005,688,"Serbia",211,"B12_iedu: Proportion of businesses using the Internet for staff training",1,"Urban",,,"Not applicable"
2005,688,"Serbia",211,"B12_iedu: Proportion of businesses using the Internet for staff training",2,"Rural",,,"Not applicable"
2005,688,"Serbia",211,"B12_iedu: Proportion of businesses using the Internet for staff training",8,"Filter",,,"Not applicable"
2005,688,"Serbia",212,"B12_irecr: Proportion of businesses using the Internet for internal or external recruitment",1,"Urban",,,"Not applicable"
2005,688,"Serbia",212,"B12_irecr: Proportion of businesses using the Internet for internal or external recruitment",2,"Rural",,,"Not applicable"
2005,688,"Serbia",212,"B12_irecr: Proportion of businesses using the Internet for internal or external recruitment",8,"Filter",,,"Not applicable"
2005,688,"Serbia",213,"B12_ifin: Proportion of businesses using the Internet for accessing other financial services",1,"Urban",,,"Not applicable"
2005,688,"Serbia",213,"B12_ifin: Proportion of businesses using the Internet for accessing other financial services",2,"Rural",,,"Not applicable"
2005,688,"Serbia",213,"B12_ifin: Proportion of businesses using the Internet for accessing other financial services",8,"Filter",,,"Not applicable"
2005,688,"Serbia",301,"B4: Proportion of persons employed routinely using the Internet ",1,"Urban",,,"Not applicable"
2005,688,"Serbia",301,"B4: Proportion of persons employed routinely using the Internet ",2,"Rural",,,"Not applicable"
2005,688,"Serbia",301,"B4: Proportion of persons employed routinely using the Internet ",8,"Filter",,,"Not applicable"
2005,688,"Serbia",302,"B5: Proportion of businesses with a web presence",1,"Urban",,,"Not applicable"
2005,688,"Serbia",302,"B5: Proportion of businesses with a web presence",2,"Rural",,,"Not applicable"
2005,688,"Serbia",302,"B5: Proportion of businesses with a web presence",8,"Filter",,,"Not applicable"
2005,688,"Serbia",303,"B6: Proportion of businesses with an Intranet",1,"Urban",,,"Not applicable"
2005,688,"Serbia",303,"B6: Proportion of businesses with an Intranet",2,"Rural",,,"Not applicable"
2005,688,"Serbia",303,"B6: Proportion of businesses with an Intranet",8,"Filter",,,"Not applicable"
2005,688,"Serbia",304,"B7: Proportion of businesses receiving orders over the Internet",1,"Urban",,,"Not applicable"
2005,688,"Serbia",304,"B7: Proportion of businesses receiving orders over the Internet",2,"Rural",,,"Not applicable"
2005,688,"Serbia",304,"B7: Proportion of businesses receiving orders over the Internet",8,"Filter",,,"Not applicable"
2005,688,"Serbia",305,"B8: Proportion of businesses placing orders over the Internet",1,"Urban",,,"Not applicable"
2005,688,"Serbia",305,"B8: Proportion of businesses placing orders over the Internet",2,"Rural",,,"Not applicable"
2005,688,"Serbia",305,"B8: Proportion of businesses placing orders over the Internet",8,"Filter",,,"Not applicable"
2005,688,"Serbia",306,"B9_nb: Proportion of businesses using the Internet by narrowband access",1,"Urban",,,"Not applicable"
2005,688,"Serbia",306,"B9_nb: Proportion of businesses using the Internet by narrowband access",2,"Rural",,,"Not applicable"
2005,688,"Serbia",306,"B9_nb: Proportion of businesses using the Internet by narrowband access",8,"Filter",,,"Not applicable"
2005,688,"Serbia",307,"B9_fbb: Proportion of businesses using the Internet by fixed broadband access",1,"Urban",,,"Not applicable"
2005,688,"Serbia",307,"B9_fbb: Proportion of businesses using the Internet by fixed broadband access",2,"Rural",,,"Not applicable"
2005,688,"Serbia",307,"B9_fbb: Proportion of businesses using the Internet by fixed broadband access",8,"Filter",,,"Not applicable"
2005,688,"Serbia",308,"B9_mbb: Proportion of businesses using the Internet by mobile broadband access",1,"Urban",,,"Not applicable"
2005,688,"Serbia",308,"B9_mbb: Proportion of businesses using the Internet by mobile broadband access",2,"Rural",,,"Not applicable"
2005,688,"Serbia",308,"B9_mbb: Proportion of businesses using the Internet by mobile broadband access",8,"Filter",,,"Not applicable"
2005,688,"Serbia",309,"B10: Proportion of businesses with a local area network (LAN)",1,"Urban",,,"Not applicable"
2005,688,"Serbia",309,"B10: Proportion of businesses with a local area network (LAN)",2,"Rural",,,"Not applicable"
2005,688,"Serbia",309,"B10: Proportion of businesses with a local area network (LAN)",8,"Filter",,,"Not applicable"
2005,688,"Serbia",310,"B11: Proportion of businesses with an extranet",1,"Urban",,,"Not applicable"
2005,688,"Serbia",310,"B11: Proportion of businesses with an extranet",2,"Rural",,,"Not applicable"
2005,688,"Serbia",310,"B11: Proportion of businesses with an extranet",8,"Filter",,,"Not applicable"
2006,036,"Australia",100,"B1: Proportion of businesses using computers",1,"Urban",89.2,"Data refer to all businesses during the year ending 30 June 2006.",
2006,036,"Australia",100,"B1: Proportion of businesses using computers",2,"Rural",87.7,"Data refer to all businesses during the year ending 30 June 2006.",
2006,036,"Australia",200,"B3: Proportion of businesses using the Internet",1,"Urban",81.9,"Data refer to all businesses during the year ending 30 June 2006.",
2006,036,"Australia",200,"B3: Proportion of businesses using the Internet",2,"Rural",80.1,"Data refer to all businesses during the year ending 30 June 2006.",
2006,036,"Australia",202,"B12_iif: Proportion of businesses using the Internet for getting information about goods and services",1,"Urban",51.6,"Data refer to all businesses during the year ending 30 June 2006.",
2006,036,"Australia",202,"B12_iif: Proportion of businesses using the Internet for getting information about goods and services",2,"Rural",46.5,"Data refer to all businesses during the year ending 30 June 2006.",
2006,036,"Australia",205,"B12_ibk: Proportion of businesses using the Internet for Internet banking",1,"Urban",84,"Data refer to all businesses during the year ending 30 June 2006.",
2006,036,"Australia",205,"B12_ibk: Proportion of businesses using the Internet for Internet banking",2,"Rural",84.1,"Data refer to all businesses during the year ending 30 June 2006.",
2006,036,"Australia",206,"B12_igov: Proportion of businesses using the Internet for interacting with general government organizations",1,"Urban",66.6,"Data refer to all businesses during the year ending 30 June 2006.",
2006,036,"Australia",206,"B12_igov: Proportion of businesses using the Internet for interacting with general government organizations",2,"Rural",63.2,"Data refer to all businesses during the year ending 30 June 2006.",
2006,036,"Australia",302,"B5: Proportion of businesses with a web presence",1,"Urban",32.9,"Data refer to all businesses during the year ending 30 June 2006.",
2006,036,"Australia",302,"B5: Proportion of businesses with a web presence",2,"Rural",22.7,"Data refer to all businesses during the year ending 30 June 2006.",
2006,036,"Australia",304,"B7: Proportion of businesses receiving orders over the Internet",1,"Urban",21.5,"Data refer to all businesses during the year ending 30 June 2006.",
2006,036,"Australia",304,"B7: Proportion of businesses receiving orders over the Internet",2,"Rural",19.5,"Data refer to all businesses during the year ending 30 June 2006.",
2006,036,"Australia",305,"B8: Proportion of businesses placing orders over the Internet",1,"Urban",37.9,"Data refer to all businesses during the year ending 30 June 2006.",
2006,036,"Australia",305,"B8: Proportion of businesses placing orders over the Internet",2,"Rural",36,"Data refer to all businesses during the year ending 30 June 2006.",
2006,036,"Australia",308,"B9_mbb: Proportion of businesses using the Internet by mobile broadband access",1,"Urban",85.2,"Data refer to all businesses during the year ending 30 June 2006.",
2006,036,"Australia",308,"B9_mbb: Proportion of businesses using the Internet by mobile broadband access",2,"Rural",76.1,"Data refer to all businesses during the year ending 30 June 2006.",
2006,031,"Azerbaijan",100,"B1: Proportion of businesses using computers",1,"Urban",24.29,,
2006,031,"Azerbaijan",100,"B1: Proportion of businesses using computers",2,"Rural",5.21,,
2006,031,"Azerbaijan",101,"B2: Proportion of persons employed routinely using computers ",1,"Urban",10.72,,
2006,031,"Azerbaijan",101,"B2: Proportion of persons employed routinely using computers ",2,"Rural",1.28,,
2006,031,"Azerbaijan",200,"B3: Proportion of businesses using the Internet",1,"Urban",4.75,,
2006,031,"Azerbaijan",200,"B3: Proportion of businesses using the Internet",2,"Rural",0.31,,
2006,031,"Azerbaijan",203,"B12_igovif: Proportion of businesses using the Internet for getting information from general government organizations",1,"Urban",1.15,,
2006,031,"Azerbaijan",203,"B12_igovif: Proportion of businesses using the Internet for getting information from general government organizations",2,"Rural",0.05,,
2006,031,"Azerbaijan",206,"B12_igov: Proportion of businesses using the Internet for interacting with general government organizations",1,"Urban",1.09,,
2006,031,"Azerbaijan",206,"B12_igov: Proportion of businesses using the Internet for interacting with general government organizations",2,"Rural",0.46,,
2006,031,"Azerbaijan",301,"B4: Proportion of persons employed routinely using the Internet ",1,"Urban",2,,
2006,031,"Azerbaijan",301,"B4: Proportion of persons employed routinely using the Internet ",2,"Rural",0.06,,
2006,031,"Azerbaijan",302,"B5: Proportion of businesses with a web presence",1,"Urban",1.57,,
2006,031,"Azerbaijan",303,"B6: Proportion of businesses with an Intranet",1,"Urban",3.25,,
2006,031,"Azerbaijan",303,"B6: Proportion of businesses with an Intranet",2,"Rural",0.17,,
2006,031,"Azerbaijan",307,"B9_fbb: Proportion of businesses using the Internet by fixed broadband access",1,"Urban",0.25,,
2006,031,"Azerbaijan",309,"B10: Proportion of businesses with a local area network (LAN)",1,"Urban",5.83,,
2006,031,"Azerbaijan",309,"B10: Proportion of businesses with a local area network (LAN)",2,"Rural",0.84,,
2006,031,"Azerbaijan",310,"B11: Proportion of businesses with an extranet",1,"Urban",7.5,,
2006,031,"Azerbaijan",310,"B11: Proportion of businesses with an extranet",2,"Rural",0.34,,
2006,192,"Cuba",100,"B1: Proportion of businesses using computers",1,"Urban",95.72,,
2006,192,"Cuba",100,"B1: Proportion of businesses using computers",2,"Rural",87.13,,
2006,192,"Cuba",101,"B2: Proportion of persons employed routinely using computers ",1,"Urban",58.66,,
2006,192,"Cuba",101,"B2: Proportion of persons employed routinely using computers ",2,"Rural",58.66,,
2006,192,"Cuba",200,"B3: Proportion of businesses using the Internet",1,"Urban",72.86,,
2006,192,"Cuba",200,"B3: Proportion of businesses using the Internet",2,"Rural",50.34,,
2006,192,"Cuba",201,"B12_imail: Proportion of businesses using the Internet for sending or receiving e-mail",1,"Urban",72.86,,
2006,192,"Cuba",201,"B12_imail: Proportion of businesses using the Internet for sending or receiving e-mail",2,"Rural",50.34,,
2006,192,"Cuba",202,"B12_iif: Proportion of businesses using the Internet for getting information about goods and services",1,"Urban",72.86,"Estimates.",
2006,192,"Cuba",202,"B12_iif: Proportion of businesses using the Internet for getting information about goods and services",2,"Rural",50.34,"Estimates.",
2006,192,"Cuba",203,"B12_igovif: Proportion of businesses using the Internet for getting information from general government organizations",1,"Urban",72.86,"Estimates.",
2006,192,"Cuba",203,"B12_igovif: Proportion of businesses using the Internet for getting information from general government organizations",2,"Rural",50.34,"Estimates.",
2006,192,"Cuba",205,"B12_ibk: Proportion of businesses using the Internet for Internet banking",1,"Urban",1.61,"Estimates.",
2006,192,"Cuba",205,"B12_ibk: Proportion of businesses using the Internet for Internet banking",2,"Rural",1.13,"Estimates.",
2006,192,"Cuba",207,"B12_icust: Proportion of businesses using the Internet for providing customer services ",1,"Urban",23.7,"Estimates.",
2006,192,"Cuba",207,"B12_icust: Proportion of businesses using the Internet for providing customer services ",2,"Rural",16.25,"Estimates.",
2006,192,"Cuba",208,"B12_idel: Proportion of businesses using the Internet for delivering products online",1,"Urban",0.81,"Estimates.",
2006,192,"Cuba",301,"B4: Proportion of persons employed routinely using the Internet ",1,"Urban",29.64,,
2006,192,"Cuba",301,"B4: Proportion of persons employed routinely using the Internet ",2,"Rural",29.64,,
2006,192,"Cuba",302,"B5: Proportion of businesses with a web presence",1,"Urban",18.42,"Estimates.",
2006,192,"Cuba",303,"B6: Proportion of businesses with an Intranet",1,"Urban",36.24,,
2006,192,"Cuba",304,"B7: Proportion of businesses receiving orders over the Internet",1,"Urban",0.81,,
2006,192,"Cuba",305,"B8: Proportion of businesses placing orders over the Internet",1,"Urban",2.84,,
2006,192,"Cuba",307,"B9_fbb: Proportion of businesses using the Internet by fixed broadband access",1,"Urban",0.17,,
2006,192,"Cuba",309,"B10: Proportion of businesses with a local area network (LAN)",1,"Urban",56.93,,
2006,192,"Cuba",309,"B10: Proportion of businesses with a local area network (LAN)",2,"Rural",38.83,,
2006,192,"Cuba",310,"B11: Proportion of businesses with an extranet",1,"Urban",58.28,"Estimates.",
2006,192,"Cuba",310,"B11: Proportion of businesses with an extranet",2,"Rural",39.73,"Estimates.",
2006,818,"Egypt",100,"B1: Proportion of businesses using computers",1,"Urban",69.19,,
2006,818,"Egypt",100,"B1: Proportion of businesses using computers",2,"Rural",26.74,,
2006,818,"Egypt",101,"B2: Proportion of persons employed routinely using computers ",1,"Urban",14.37,,
2006,818,"Egypt",101,"B2: Proportion of persons employed routinely using computers ",2,"Rural",4.07,,
2006,818,"Egypt",200,"B3: Proportion of businesses using the Internet",1,"Urban",42.83,,
2006,818,"Egypt",200,"B3: Proportion of businesses using the Internet",2,"Rural",8.42,,
2006,818,"Egypt",201,"B12_imail: Proportion of businesses using the Internet for sending or receiving e-mail",1,"Urban",36.69,,
2006,818,"Egypt",201,"B12_imail: Proportion of businesses using the Internet for sending or receiving e-mail",2,"Rural",7.33,,
2006,818,"Egypt",202,"B12_iif: Proportion of businesses using the Internet for getting information about goods and services",1,"Urban",20.03,,
2006,818,"Egypt",202,"B12_iif: Proportion of businesses using the Internet for getting information about goods and services",2,"Rural",4.76,,
2006,818,"Egypt",205,"B12_ibk: Proportion of businesses using the Internet for Internet banking",1,"Urban",8.2,,
2006,818,"Egypt",205,"B12_ibk: Proportion of businesses using the Internet for Internet banking",2,"Rural",1.1,,
2006,818,"Egypt",206,"B12_igov: Proportion of businesses using the Internet for interacting with general government organizations",1,"Urban",1.61,,
2006,818,"Egypt",206,"B12_igov: Proportion of businesses using the Internet for interacting with general government organizations",2,"Rural",0.37,,
2006,818,"Egypt",207,"B12_icust: Proportion of businesses using the Internet for providing customer services ",1,"Urban",10.27,,
2006,818,"Egypt",207,"B12_icust: Proportion of businesses using the Internet for providing customer services ",2,"Rural",1.83,,
2006,818,"Egypt",301,"B4: Proportion of persons employed routinely using the Internet ",1,"Urban",8.09,,
2006,818,"Egypt",301,"B4: Proportion of persons employed routinely using the Internet ",2,"Rural",1.16,,
2006,818,"Egypt",302,"B5: Proportion of businesses with a web presence",1,"Urban",22.67,,
2006,818,"Egypt",302,"B5: Proportion of businesses with a web presence",2,"Rural",4.03,,
2006,818,"Egypt",303,"B6: Proportion of businesses with an Intranet",1,"Urban",22.74,,
2006,818,"Egypt",303,"B6: Proportion of businesses with an Intranet",2,"Rural",5.86,,
2006,818,"Egypt",304,"B7: Proportion of businesses receiving orders over the Internet",1,"Urban",10.66,,
2006,818,"Egypt",304,"B7: Proportion of businesses receiving orders over the Internet",2,"Rural",4.4,,
2006,818,"Egypt",305,"B8: Proportion of businesses placing orders over the Internet",1,"Urban",7.04,,
2006,818,"Egypt",305,"B8: Proportion of businesses placing orders over the Internet",2,"Rural",1.83,,
2006,818,"Egypt",307,"B9_fbb: Proportion of businesses using the Internet by fixed broadband access",1,"Urban",3.81,,
2006,818,"Egypt",307,"B9_fbb: Proportion of businesses using the Internet by fixed broadband access",2,"Rural",0.37,,
2006,818,"Egypt",309,"B10: Proportion of businesses with a local area network (LAN)",1,"Urban",33.53,,
2006,818,"Egypt",309,"B10: Proportion of businesses with a local area network (LAN)",2,"Rural",7.69,,
2006,818,"Egypt",310,"B11: Proportion of businesses with an extranet",1,"Urban",1.03,,
2006,496,"Mongolia",100,"B1: Proportion of businesses using computers",1,"Urban",38.91,,
2006,496,"Mongolia",100,"B1: Proportion of businesses using computers",2,"Rural",34.4,,
2006,499,"Montenegro",100,"B1: Proportion of businesses using computers",1,"Urban",,,"Not applicable"
2006,499,"Montenegro",100,"B1: Proportion of businesses using computers",2,"Rural",,,"Not applicable"
2006,499,"Montenegro",100,"B1: Proportion of businesses using computers",8,"Filter",,,"Not applicable"
2006,499,"Montenegro",101,"B2: Proportion of persons employed routinely using computers ",1,"Urban",,,"Not applicable"
2006,499,"Montenegro",101,"B2: Proportion of persons employed routinely using computers ",2,"Rural",,,"Not applicable"
2006,499,"Montenegro",101,"B2: Proportion of persons employed routinely using computers ",8,"Filter",,,"Not applicable"
2006,499,"Montenegro",200,"B3: Proportion of businesses using the Internet",1,"Urban",,,"Not applicable"
2006,499,"Montenegro",200,"B3: Proportion of businesses using the Internet",2,"Rural",,,"Not applicable"
2006,499,"Montenegro",200,"B3: Proportion of businesses using the Internet",8,"Filter",,,"Not applicable"
2006,499,"Montenegro",201,"B12_imail: Proportion of businesses using the Internet for sending or receiving e-mail",1,"Urban",,,"Not applicable"
2006,499,"Montenegro",201,"B12_imail: Proportion of businesses using the Internet for sending or receiving e-mail",2,"Rural",,,"Not applicable"
2006,499,"Montenegro",201,"B12_imail: Proportion of businesses using the Internet for sending or receiving e-mail",8,"Filter",,,"Not applicable"
2006,499,"Montenegro",202,"B12_iif: Proportion of businesses using the Internet for getting information about goods and services",1,"Urban",,,"Not applicable"
2006,499,"Montenegro",202,"B12_iif: Proportion of businesses using the Internet for getting information about goods and services",2,"Rural",,,"Not applicable"
2006,499,"Montenegro",202,"B12_iif: Proportion of businesses using the Internet for getting information about goods and services",8,"Filter",,,"Not applicable"
2006,499,"Montenegro",203,"B12_igovif: Proportion of businesses using the Internet for getting information from general government organizations",1,"Urban",,,"Not applicable"
2006,499,"Montenegro",203,"B12_igovif: Proportion of businesses using the Internet for getting information from general government organizations",2,"Rural",,,"Not applicable"
2006,499,"Montenegro",203,"B12_igovif: Proportion of businesses using the Internet for getting information from general government organizations",8,"Filter",,,"Not applicable"
2006,499,"Montenegro",205,"B12_ibk: Proportion of businesses using the Internet for Internet banking",1,"Urban",,,"Not applicable"
2006,499,"Montenegro",205,"B12_ibk: Proportion of businesses using the Internet for Internet banking",2,"Rural",,,"Not applicable"
2006,499,"Montenegro",205,"B12_ibk: Proportion of businesses using the Internet for Internet banking",8,"Filter",,,"Not applicable"
2006,499,"Montenegro",206,"B12_igov: Proportion of businesses using the Internet for interacting with general government organizations",1,"Urban",,,"Not applicable"
2006,499,"Montenegro",206,"B12_igov: Proportion of businesses using the Internet for interacting with general government organizations",2,"Rural",,,"Not applicable"
2006,499,"Montenegro",206,"B12_igov: Proportion of businesses using the Internet for interacting with general government organizations",8,"Filter",,,"Not applicable"
2006,499,"Montenegro",207,"B12_icust: Proportion of businesses using the Internet for providing customer services ",1,"Urban",,,"Not applicable"
2006,499,"Montenegro",207,"B12_icust: Proportion of businesses using the Internet for providing customer services ",2,"Rural",,,"Not applicable"
2006,499,"Montenegro",207,"B12_icust: Proportion of businesses using the Internet for providing customer services ",8,"Filter",,,"Not applicable"
2006,499,"Montenegro",208,"B12_idel: Proportion of businesses using the Internet for delivering products online",1,"Urban",,,"Not applicable"
2006,499,"Montenegro",208,"B12_idel: Proportion of businesses using the Internet for delivering products online",2,"Rural",,,"Not applicable"
2006,499,"Montenegro",208,"B12_idel: Proportion of businesses using the Internet for delivering products online",8,"Filter",,,"Not applicable"
2006,499,"Montenegro",209,"B12_itel: Proportion of businesses using the Internet for telephoning over the Internet/VoIP, or using videoconferencing",1,"Urban",,,"Not applicable"
2006,499,"Montenegro",209,"B12_itel: Proportion of businesses using the Internet for telephoning over the Internet/VoIP, or using videoconferencing",2,"Rural",,,"Not applicable"
2006,499,"Montenegro",209,"B12_itel: Proportion of businesses using the Internet for telephoning over the Internet/VoIP, or using videoconferencing",8,"Filter",,,"Not applicable"
2006,499,"Montenegro",210,"B12_imess: Proportion of businesses using the Internet for instant messaging, bulletin boards",1,"Urban",,,"Not applicable"
2006,499,"Montenegro",210,"B12_imess: Proportion of businesses using the Internet for instant messaging, bulletin boards",2,"Rural",,,"Not applicable"
2006,499,"Montenegro",210,"B12_imess: Proportion of businesses using the Internet for instant messaging, bulletin boards",8,"Filter",,,"Not applicable"
2006,499,"Montenegro",211,"B12_iedu: Proportion of businesses using the Internet for staff training",1,"Urban",,,"Not applicable"
2006,499,"Montenegro",211,"B12_iedu: Proportion of businesses using the Internet for staff training",2,"Rural",,,"Not applicable"
2006,499,"Montenegro",211,"B12_iedu: Proportion of businesses using the Internet for staff training",8,"Filter",,,"Not applicable"
2006,499,"Montenegro",212,"B12_irecr: Proportion of businesses using the Internet for internal or external recruitment",1,"Urban",,,"Not applicable"
2006,499,"Montenegro",212,"B12_irecr: Proportion of businesses using the Internet for internal or external recruitment",2,"Rural",,,"Not applicable"
2006,499,"Montenegro",212,"B12_irecr: Proportion of businesses using the Internet for internal or external recruitment",8,"Filter",,,"Not applicable"
2006,499,"Montenegro",213,"B12_ifin: Proportion of businesses using the Internet for accessing other financial services",1,"Urban",,,"Not applicable"
2006,499,"Montenegro",213,"B12_ifin: Proportion of businesses using the Internet for accessing other financial services",2,"Rural",,,"Not applicable"
2006,499,"Montenegro",213,"B12_ifin: Proportion of businesses using the Internet for accessing other financial services",8,"Filter",,,"Not applicable"
2006,499,"Montenegro",301,"B4: Proportion of persons employed routinely using the Internet ",1,"Urban",,,"Not applicable"
2006,499,"Montenegro",301,"B4: Proportion of persons employed routinely using the Internet ",2,"Rural",,,"Not applicable"
2006,499,"Montenegro",301,"B4: Proportion of persons employed routinely using the Internet ",8,"Filter",,,"Not applicable"
2006,499,"Montenegro",302,"B5: Proportion of businesses with a web presence",1,"Urban",,,"Not applicable"
2006,499,"Montenegro",302,"B5: Proportion of businesses with a web presence",2,"Rural",,,"Not applicable"
2006,499,"Montenegro",302,"B5: Proportion of businesses with a web presence",8,"Filter",,,"Not applicable"
2006,499,"Montenegro",303,"B6: Proportion of businesses with an Intranet",1,"Urban",,,"Not applicable"
2006,499,"Montenegro",303,"B6: Proportion of businesses with an Intranet",2,"Rural",,,"Not applicable"
2006,499,"Montenegro",303,"B6: Proportion of businesses with an Intranet",8,"Filter",,,"Not applicable"
2006,499,"Montenegro",304,"B7: Proportion of businesses receiving orders over the Internet",1,"Urban",,,"Not applicable"
2006,499,"Montenegro",304,"B7: Proportion of businesses receiving orders over the Internet",2,"Rural",,,"Not applicable"
2006,499,"Montenegro",304,"B7: Proportion of businesses receiving orders over the Internet",8,"Filter",,,"Not applicable"
2006,499,"Montenegro",305,"B8: Proportion of businesses placing orders over the Internet",1,"Urban",,,"Not applicable"
2006,499,"Montenegro",305,"B8: Proportion of businesses placing orders over the Internet",2,"Rural",,,"Not applicable"
2006,499,"Montenegro",305,"B8: Proportion of businesses placing orders over the Internet",8,"Filter",,,"Not applicable"
2006,499,"Montenegro",306,"B9_nb: Proportion of businesses using the Internet by narrowband access",1,"Urban",,,"Not applicable"
2006,499,"Montenegro",306,"B9_nb: Proportion of businesses using the Internet by narrowband access",2,"Rural",,,"Not applicable"
2006,499,"Montenegro",306,"B9_nb: Proportion of businesses using the Internet by narrowband access",8,"Filter",,,"Not applicable"
2006,499,"Montenegro",307,"B9_fbb: Proportion of businesses using the Internet by fixed broadband access",1,"Urban",,,"Not applicable"
2006,499,"Montenegro",307,"B9_fbb: Proportion of businesses using the Internet by fixed broadband access",2,"Rural",,,"Not applicable"
2006,499,"Montenegro",307,"B9_fbb: Proportion of businesses using the Internet by fixed broadband access",8,"Filter",,,"Not applicable"
2006,499,"Montenegro",308,"B9_mbb: Proportion of businesses using the Internet by mobile broadband access",1,"Urban",,,"Not applicable"
2006,499,"Montenegro",308,"B9_mbb: Proportion of businesses using the Internet by mobile broadband access",2,"Rural",,,"Not applicable"
2006,499,"Montenegro",308,"B9_mbb: Proportion of businesses using the Internet by mobile broadband access",8,"Filter",,,"Not applicable"
2006,499,"Montenegro",309,"B10: Proportion of businesses with a local area network (LAN)",1,"Urban",,,"Not applicable"
2006,499,"Montenegro",309,"B10: Proportion of businesses with a local area network (LAN)",2,"Rural",,,"Not applicable"
2006,499,"Montenegro",309,"B10: Proportion of businesses with a local area network (LAN)",8,"Filter",,,"Not applicable"
2006,499,"Montenegro",310,"B11: Proportion of businesses with an extranet",1,"Urban",,,"Not applicable"
2006,499,"Montenegro",310,"B11: Proportion of businesses with an extranet",2,"Rural",,,"Not applicable"
2006,499,"Montenegro",310,"B11: Proportion of businesses with an extranet",8,"Filter",,,"Not applicable"
2006,688,"Serbia",100,"B1: Proportion of businesses using computers",1,"Urban",,,"Not applicable"
2006,688,"Serbia",100,"B1: Proportion of businesses using computers",2,"Rural",,,"Not applicable"
2006,688,"Serbia",100,"B1: Proportion of businesses using computers",8,"Filter",,,"Not applicable"
2006,688,"Serbia",101,"B2: Proportion of persons employed routinely using computers ",1,"Urban",,,"Not applicable"
2006,688,"Serbia",101,"B2: Proportion of persons employed routinely using computers ",2,"Rural",,,"Not applicable"
2006,688,"Serbia",101,"B2: Proportion of persons employed routinely using computers ",8,"Filter",,,"Not applicable"
2006,688,"Serbia",200,"B3: Proportion of businesses using the Internet",1,"Urban",,,"Not applicable"
2006,688,"Serbia",200,"B3: Proportion of businesses using the Internet",2,"Rural",,,"Not applicable"
2006,688,"Serbia",200,"B3: Proportion of businesses using the Internet",8,"Filter",,,"Not applicable"
2006,688,"Serbia",201,"B12_imail: Proportion of businesses using the Internet for sending or receiving e-mail",1,"Urban",,,"Not applicable"
2006,688,"Serbia",201,"B12_imail: Proportion of businesses using the Internet for sending or receiving e-mail",2,"Rural",,,"Not applicable"
2006,688,"Serbia",201,"B12_imail: Proportion of businesses using the Internet for sending or receiving e-mail",8,"Filter",,,"Not applicable"
2006,688,"Serbia",202,"B12_iif: Proportion of businesses using the Internet for getting information about goods and services",1,"Urban",,,"Not applicable"
2006,688,"Serbia",202,"B12_iif: Proportion of businesses using the Internet for getting information about goods and services",2,"Rural",,,"Not applicable"
2006,688,"Serbia",202,"B12_iif: Proportion of businesses using the Internet for getting information about goods and services",8,"Filter",,,"Not applicable"
2006,688,"Serbia",203,"B12_igovif: Proportion of businesses using the Internet for getting information from general government organizations",1,"Urban",,,"Not applicable"
2006,688,"Serbia",203,"B12_igovif: Proportion of businesses using the Internet for getting information from general government organizations",2,"Rural",,,"Not applicable"
2006,688,"Serbia",203,"B12_igovif: Proportion of businesses using the Internet for getting information from general government organizations",8,"Filter",,,"Not applicable"
2006,688,"Serbia",205,"B12_ibk: Proportion of businesses using the Internet for Internet banking",1,"Urban",,,"Not applicable"
2006,688,"Serbia",205,"B12_ibk: Proportion of businesses using the Internet for Internet banking",2,"Rural",,,"Not applicable"
2006,688,"Serbia",205,"B12_ibk: Proportion of businesses using the Internet for Internet banking",8,"Filter",,,"Not applicable"
2006,688,"Serbia",206,"B12_igov: Proportion of businesses using the Internet for interacting with general government organizations",1,"Urban",,,"Not applicable"
